latitude,longitude,lap,altitude,timestamp,heart_rate,cadence,speed
52.21046045422554,0.13439484871923923,1,,2023-07-17 10:12:46+00:00,,,0.112
52.210464058443904,0.13439878821372986,1,,2023-07-17 10:12:47+00:00,,,0.031
52.21045861020684,0.13440356589853764,1,,2023-07-17 10:12:48+00:00,,,0.082
52.21045936457813,0.13441052287817,1,,2023-07-17 10:12:49+00:00,,,0.059
52.210460621863604,0.13441110961139202,1,,2023-07-17 10:12:50+00:00,,,0.082
52.21045810729265,0.1344044040888548,1,,2023-07-17 10:12:51+00:00,,,0.496
52.21045425161719,0.13440079987049103,1,,2023-07-17 10:12:52+00:00,,,0.327
52.210448049008846,0.13439660891890526,1,,2023-07-17 10:12:53+00:00,,,0.327
52.210441594943404,0.13439333997666836,1,,2023-07-17 10:12:54+00:00,,,0.327
52.21043170429766,0.13438931666314602,1,,2023-07-17 10:12:55+00:00,,,0.301
52.2104143537581,0.1343956869095564,1,,2023-07-17 10:12:56+00:00,,,0.334
52.21039440482855,0.13439208269119263,1,,2023-07-17 10:12:57+00:00,,,1.502
52.21037537790835,0.1343847904354334,1,,2023-07-17 10:12:58+00:00,,,1.723
52.21035593189299,0.13438780792057514,1,,2023-07-17 10:12:59+00:00,,,1.723
52.21033472567797,0.1343952678143978,1,,2023-07-17 10:13:00+00:00,,,1.864
52.210312681272626,0.13441110961139202,1,,2023-07-17 10:13:01+00:00,,,1.965
52.21028946340084,0.1344251912087202,1,,2023-07-17 10:13:02+00:00,,,2.089
52.2102571092546,0.1344452239573002,1,,2023-07-17 10:13:03+00:00,,,3.177
52.210211930796504,0.13446852564811707,1,,2023-07-17 10:13:04+00:00,,,3.177
52.21016826108098,0.13448160141706467,1,,2023-07-17 10:13:05+00:00,,,3.514
52.210133308544755,0.1344909891486168,1,,2023-07-17 10:13:06+00:00,,,3.514
52.21011243760586,0.1344779133796692,1,,2023-07-17 10:13:07+00:00,,,2.191
52.21009969711304,0.13445469550788403,1,,2023-07-17 10:13:08+00:00,,,2.191
52.2100980207324,0.13445922173559666,1,,2023-07-17 10:13:09+00:00,,,0.639
52.210099529474974,0.13445360586047173,1,,2023-07-17 10:13:10+00:00,,,0.639
52.21011738292873,0.13444069772958755,1,,2023-07-17 10:13:11+00:00,,,1.841
52.210143115371466,0.13442611321806908,1,,2023-07-17 10:13:12+00:00,,,2.664
52.21016490831971,0.13441446237266064,1,,2023-07-17 10:13:13+00:00,,,2.664
52.210188545286655,0.1344120316207409,1,,2023-07-17 10:13:14+00:00,,,2.478
52.210208494216204,0.13441999442875385,1,,2023-07-17 10:13:15+00:00,,,2.478
52.21022525802255,0.13446584343910217,1,,2023-07-17 10:13:16+00:00,,,2.928
52.21023766323924,0.13451219536364079,1,,2023-07-17 10:13:17+00:00,,,2.343
52.210250236094,0.13453767634928226,1,,2023-07-17 10:13:18+00:00,,,2.573
52.210266664624214,0.13458570465445518,1,,2023-07-17 10:13:19+00:00,,,2.573
52.21027814783156,0.13463054783642292,1,,2023-07-17 10:13:20+00:00,,,2.858
52.21028946340084,0.13467539101839066,1,,2023-07-17 10:13:21+00:00,,,3.345
52.210297929123044,0.13473724946379662,1,,2023-07-17 10:13:22+00:00,,,4.638
52.21032743342221,0.13482710346579552,1,,2023-07-17 10:13:23+00:00,,,5.158
52.21033397130668,0.13491109013557434,1,,2023-07-17 10:13:24+00:00,,,4.945
52.21034805290401,0.13499557971954346,1,,2023-07-17 10:13:25+00:00,,,4.945
52.21035920083523,0.13508057221770287,1,,2023-07-17 10:13:26+00:00,,,4.945
52.21036615781486,0.1351776346564293,1,,2023-07-17 10:13:27+00:00,,,5.224
52.210376132279634,0.1352582685649395,1,,2023-07-17 10:13:28+00:00,,,5.278
52.210394237190485,0.13535985723137856,1,,2023-07-17 10:13:29+00:00,,,5.278
52.210404546931386,0.13544585555791855,1,,2023-07-17 10:13:30+00:00,,,5.278
52.21042030490935,0.13551341369748116,1,,2023-07-17 10:13:31+00:00,,,5.167
52.21044519916177,0.13559220358729362,1,,2023-07-17 10:13:32+00:00,,,5.237
52.21046523191035,0.13565288856625557,1,,2023-07-17 10:13:33+00:00,,,5.269
52.21047570928931,0.13572187162935734,1,,2023-07-17 10:13:34+00:00,,,5.237
52.210480738431215,0.1357908546924591,1,,2023-07-17 10:13:35+00:00,,,4.996
52.21049775369465,0.13585598208010197,1,,2023-07-17 10:13:36+00:00,,,4.936
52.210512505844235,0.1359269767999649,1,,2023-07-17 10:13:37+00:00,,,4.598
52.210533544421196,0.13600568287074566,1,,2023-07-17 10:13:38+00:00,,,5.039
52.210552990436554,0.13607625849545002,1,,2023-07-17 10:13:39+00:00,,,4.901
52.21057780086994,0.13614708557724953,1,,2023-07-17 10:13:40+00:00,,,4.901
52.21059632487595,0.1362090278416872,1,,2023-07-17 10:13:41+00:00,,,4.603
52.210621470585465,0.13626929372549057,1,,2023-07-17 10:13:42+00:00,,,4.525
52.21065290272236,0.13634280301630497,1,,2023-07-17 10:13:43+00:00,,,4.827
52.21068852581084,0.13640767894685268,1,,2023-07-17 10:13:44+00:00,,,4.827
52.210723143070936,0.13647221960127354,1,,2023-07-17 10:13:45+00:00,,,4.858
52.21075884997845,0.1365308091044426,1,,2023-07-17 10:13:46+00:00,,,4.858
52.21077653579414,0.13657045550644398,1,,2023-07-17 10:13:47+00:00,,,4.407
52.210797825828195,0.1366185676306486,1,,2023-07-17 10:13:48+00:00,,,4.407
52.2108216304332,0.13668671250343323,1,,2023-07-17 10:13:49+00:00,,,4.12
