latitude,longitude,lap,altitude,timestamp,heart_rate,cadence,speed
52.21066606231034,0.13360577635467052,1,,2023-07-23 17:11:31+00:00,,,0.137
52.210673186928034,0.13362396508455276,1,,2023-07-23 17:11:32+00:00,,,0.02
52.21067352220416,0.13362974859774113,1,,2023-07-23 17:11:33+00:00,,,0.113
52.210674276575446,0.133631844073534,1,,2023-07-23 17:11:34+00:00,,,0.113
52.210674276575446,0.13363368809223175,1,,2023-07-23 17:11:35+00:00,,,0.046
52.21067301928997,0.13363410718739033,1,,2023-07-23 17:11:36+00:00,,,0.245
52.210669331252575,0.13363100588321686,1,,2023-07-23 17:11:37+00:00,,,0.202
52.210670337080956,0.13362731784582138,1,,2023-07-23 17:11:38+00:00,,,0.126
52.21067218109965,0.13363536447286606,1,,2023-07-23 17:11:39+00:00,,,0.73
52.21069145947695,0.1336443331092596,1,,2023-07-23 17:11:40+00:00,,,2.244
52.21071165986359,0.13365170918405056,1,,2023-07-23 17:11:41+00:00,,,2.244
52.210737308487296,0.1336764357984066,1,,2023-07-23 17:11:42+00:00,,,2.879
52.21076044254005,0.1337156631052494,1,,2023-07-23 17:11:43+00:00,,,2.617
52.2107698302716,0.13376561924815178,1,,2023-07-23 17:11:44+00:00,,,3.038
52.210762621834874,0.13382353819906712,1,,2023-07-23 17:11:45+00:00,,,3.038
52.210761616006494,0.133879529312253,1,,2023-07-23 17:11:46+00:00,,,3.919
52.21076765097678,0.13394532725214958,1,,2023-07-23 17:11:47+00:00,,,3.788
52.21077653579414,0.13402017764747143,1,,2023-07-23 17:11:48+00:00,,,3.964
52.21078776754439,0.13409008271992207,1,,2023-07-23 17:11:49+00:00,,,3.964
52.210803776979446,0.13415923342108727,1,,2023-07-23 17:11:51+00:00,,,4.051
52.21081584692001,0.13421631418168545,1,,2023-07-23 17:11:52+00:00,,,3.153
52.21085130237043,0.13424447737634182,1,,2023-07-23 17:11:53+00:00,,,3.624
52.2108958940953,0.13423274271190166,1,,2023-07-23 17:11:54+00:00,,,3.624
52.21093830652535,0.13419527560472488,1,,2023-07-23 17:11:55+00:00,,,3.628
52.210980132222176,0.13418219983577728,1,,2023-07-23 17:11:56+00:00,,,2.571
52.2109994944185,0.13419326394796371,1,,2023-07-23 17:11:57+00:00,,,2.571
52.211013827472925,0.13421597890555859,1,,2023-07-23 17:11:58+00:00,,,2.368
52.21102028153837,0.1342395320534706,1,,2023-07-23 17:11:59+00:00,,,2.358
52.211023634299636,0.1342775858938694,1,,2023-07-23 17:12:00+00:00,,,2.388
52.21102631650865,0.13431966304779053,1,,2023-07-23 17:12:01+00:00,,,2.388
52.21102765761316,0.1343755703419447,1,,2023-07-23 17:12:02+00:00,,,2.354
52.21102933399379,0.13442167080938816,1,,2023-07-23 17:12:03+00:00,,,2.247
52.21103159710765,0.1344540249556303,1,,2023-07-23 17:12:04+00:00,,,1.728
52.211035788059235,0.13447699137032032,1,,2023-07-23 17:12:05+00:00,,,1.728
52.21103947609663,0.13449300080537796,1,,2023-07-23 17:12:06+00:00,,,1.619
52.211035871878266,0.13453423976898193,1,,2023-07-23 17:12:07+00:00,,,1.612
52.21103075891733,0.1345640793442726,1,,2023-07-23 17:12:08+00:00,,,1.746
52.211021957919,0.13459802605211735,1,,2023-07-23 17:12:09+00:00,,,2.346
52.21102187409997,0.1346457190811634,1,,2023-07-23 17:12:10+00:00,,,2.346
52.21102958545089,0.13470598496496677,1,,2023-07-23 17:12:11+00:00,,,3.511
52.211041152477264,0.1347742136567831,1,,2023-07-23 17:12:12+00:00,,,4.286
52.211046516895294,0.13484529219567776,1,,2023-07-23 17:12:13+00:00,,,4.466
52.211052384227514,0.13491645455360413,1,,2023-07-23 17:12:14+00:00,,,4.466
52.21105934120715,0.13498476706445217,1,,2023-07-23 17:12:15+00:00,,,4.485
52.21106914803386,0.13505659997463226,1,,2023-07-23 17:12:16+00:00,,,4.675
52.211082223802805,0.13512466102838516,1,,2023-07-23 17:12:17+00:00,,,4.953
52.21110544167459,0.1351972483098507,1,,2023-07-23 17:12:18+00:00,,,4.953
52.21114022657275,0.1352576818317175,1,,2023-07-23 17:12:19+00:00,,,5.035
52.21118506975472,0.13532062992453575,1,,2023-07-23 17:12:20+00:00,,,5.037
52.211232678964734,0.13536681421101093,1,,2023-07-23 17:12:21+00:00,,,5.037
52.211275761947036,0.13541869819164276,1,,2023-07-23 17:12:22+00:00,,,4.875
52.21131909638643,0.13545365072786808,1,,2023-07-23 17:12:23+00:00,,,4.852
52.211359245702624,0.13549614697694778,1,,2023-07-23 17:12:24+00:00,,,5.054
52.211405765265226,0.13553663156926632,1,,2023-07-23 17:12:25+00:00,,,5.054
52.211451614275575,0.13557099737226963,1,,2023-07-23 17:12:26+00:00,,,4.909
52.21149520017207,0.13560544699430466,1,,2023-07-23 17:12:27+00:00,,,4.767
52.21153107471764,0.13563319109380245,1,,2023-07-23 17:12:28+00:00,,,4.692
52.21156904473901,0.13566487468779087,1,,2023-07-23 17:12:29+00:00,,,4.692
52.2116110380739,0.13569572009146214,1,,2023-07-23 17:12:30+00:00,,,4.644
52.21164942719042,0.13573075644671917,1,,2023-07-23 17:12:31+00:00,,,4.644
52.211681278422475,0.13577316887676716,1,,2023-07-23 17:12:32+00:00,,,4.592
52.2117146383971,0.13582362793385983,1,,2023-07-23 17:12:33+00:00,,,4.609
52.211745819076896,0.13588003814220428,1,,2023-07-23 17:12:34+00:00,,,4.609
52.21177440136671,0.13595011085271835,1,,2023-07-23 17:12:35+00:00,,,4.662
