Activity Type:,boating
latitude,longitude,lap,altitude,timestamp,heart_rate,cadence,speed
50.76685901731253,-1.3000118918716908,1,,2025-11-30 07:15:26+00:00,113,,
50.76685901731253,-1.3000118918716908,1,,2025-11-30 07:15:27+00:00,111,,
50.76685323379934,-1.3000119756907225,1,,2025-11-30 07:15:28+00:00,111,,
50.76684946194291,-1.3000134844332933,1,,2025-11-30 07:15:29+00:00,111,,
50.766849629580975,-1.3000180944800377,1,,2025-11-30 07:15:30+00:00,111,,
50.76684828847647,-1.300020357593894,1,,2025-11-30 07:15:31+00:00,111,,
50.76684602536261,-1.3000228721648455,1,,2025-11-30 07:15:32+00:00,111,,
50.766845773905516,-1.3000225368887186,1,,2025-11-30 07:15:33+00:00,110,,
50.76684443280101,-1.3000225368887186,1,,2025-11-30 07:15:34+00:00,110,,
50.766840828582644,-1.3000220339745283,1,,2025-11-30 07:15:35+00:00,110,,
50.766835464164615,-1.3000186812132597,1,,2025-11-30 07:15:36+00:00,110,,
50.76682683080435,-1.300010634586215,1,,2025-11-30 07:15:37+00:00,108,,
50.76682020910084,-1.3000060245394707,1,,2025-11-30 07:15:38+00:00,107,,
50.766810569912195,-1.2999973073601723,1,,2025-11-30 07:15:39+00:00,109,,
50.7668016012758,-1.2999883387237787,1,,2025-11-30 07:15:40+00:00,107,,
50.76679556630552,-1.2999839801341295,1,,2025-11-30 07:15:41+00:00,109,,
50.766789028421044,-1.2999778613448143,1,,2025-11-30 07:15:42+00:00,108,,
50.76678165234625,-1.2999669648706913,1,,2025-11-30 07:15:43+00:00,109,,
50.76677662320435,-1.2999565713107586,1,,2025-11-30 07:15:44+00:00,110,,
50.766768995672464,-1.2999525479972363,1,,2025-11-30 07:15:45+00:00,110,,
50.766757847741246,-1.2999574933201075,1,,2025-11-30 07:15:46+00:00,108,,
50.76674770563841,-1.2999517936259508,1,,2025-11-30 07:15:47+00:00,108,,
50.766738737002015,-1.299946764484048,1,,2025-11-30 07:15:48+00:00,108,,
50.766728930175304,-1.2999365385621786,1,,2025-11-30 07:15:49+00:00,107,,
50.76671979390085,-1.2999248877167702,1,,2025-11-30 07:15:50+00:00,109,,
50.766714764758945,-1.2999121472239494,1,,2025-11-30 07:15:51+00:00,109,,
50.76670386828482,-1.2999000772833824,1,,2025-11-30 07:15:52+00:00,111,,
50.76669288799167,-1.299887839704752,1,,2025-11-30 07:15:53+00:00,112,,
50.76668048277497,-1.2998762726783752,1,,2025-11-30 07:15:54+00:00,113,,
50.76666941866279,-1.2998673040419817,1,,2025-11-30 07:15:55+00:00,113,,
50.766659108921885,-1.299856323748827,1,,2025-11-30 07:15:56+00:00,114,,
50.76664997264743,-1.2998438347131014,1,,2025-11-30 07:15:57+00:00,114,,
50.766642009839416,-1.299830423668027,1,,2025-11-30 07:15:58+00:00,115,,
50.76663329266012,-1.2997968960553408,1,,2025-11-30 07:16:00+00:00,116,,
50.76663329266012,-1.2997968960553408,1,,2025-11-30 07:16:01+00:00,116,,
50.766630694270134,-1.2997810542583466,1,,2025-11-30 07:16:02+00:00,116,,
50.76662968844175,-1.2997648771852255,1,,2025-11-30 07:16:03+00:00,117,,
50.766630778089166,-1.299752974882722,1,,2025-11-30 07:16:04+00:00,119,,
50.76663186773658,-1.2997419107705355,1,,2025-11-30 07:16:05+00:00,117,,
50.7666324544698,-1.2997304275631905,1,,2025-11-30 07:16:06+00:00,119,,
50.76663211919367,-1.2997188605368137,1,,2025-11-30 07:16:07+00:00,118,,
50.76663304120302,-1.299705533310771,1,,2025-11-30 07:16:08+00:00,118,,
50.766634717583656,-1.2996898591518402,1,,2025-11-30 07:16:09+00:00,118,,
50.76663681305945,-1.299676951020956,1,,2025-11-30 07:16:10+00:00,118,,
50.76663823798299,-1.2996674794703722,1,,2025-11-30 07:16:11+00:00,116,,
50.76663823798299,-1.299656666815281,1,,2025-11-30 07:16:12+00:00,118,,
50.76664184220135,-1.2996406573802233,1,,2025-11-30 07:16:13+00:00,118,,
50.76664569787681,-1.2996255699545145,1,,2025-11-30 07:16:14+00:00,119,,
50.76665164902806,-1.2996103148907423,1,,2025-11-30 07:16:15+00:00,118,,
50.766656175255775,-1.299592461436987,1,,2025-11-30 07:16:16+00:00,118,,
50.766662461683154,-1.2995772063732147,1,,2025-11-30 07:16:17+00:00,118,,
50.766671765595675,-1.2995645496994257,1,,2025-11-30 07:16:18+00:00,118,,
50.76668215915561,-1.2995510548353195,1,,2025-11-30 07:16:19+00:00,120,,
50.766689870506525,-1.299535883590579,1,,2025-11-30 07:16:20+00:00,118,,
50.766697665676475,-1.2995162699371576,1,,2025-11-30 07:16:21+00:00,118,,
50.766705460846424,-1.299501433968544,1,,2025-11-30 07:16:22+00:00,119,,
