Activity Type:,hiking
latitude,longitude,lap,altitude,timestamp,heart_rate,cadence,speed
51.734798680990934,-5.243757097050548,1,,2024-12-22 12:35:23+00:00,108,0,
51.73479314893484,-5.243810070678592,1,,2024-12-22 12:35:29+00:00,110,44,
51.73479910008609,-5.24386958219111,1,,2024-12-22 12:35:32+00:00,110,48,
51.73480035737157,-5.243889279663563,1,,2024-12-22 12:35:33+00:00,110,48,
51.73482575453818,-5.243993885815144,1,,2024-12-22 12:35:38+00:00,113,52,
51.73483313061297,-5.2440080512315035,1,,2024-12-22 12:35:39+00:00,112,52,
51.73484453000128,-5.244021462276578,1,,2024-12-22 12:35:40+00:00,113,52,
51.734889624640346,-5.244086505845189,1,,2024-12-22 12:35:45+00:00,115,54,
51.73492549918592,-5.24411047808826,1,,2024-12-22 12:35:48+00:00,112,0,
51.73493513837457,-5.244126822799444,1,,2024-12-22 12:35:49+00:00,112,0,
51.734936982393265,-5.244144843891263,1,,2024-12-22 12:35:50+00:00,113,0,
51.73493388108909,-5.244166720658541,1,,2024-12-22 12:35:52+00:00,110,0,
51.73493295907974,-5.244177533313632,1,,2024-12-22 12:35:53+00:00,110,0,
51.734921811148524,-5.244208546355367,1,,2024-12-22 12:35:55+00:00,109,51,
51.73491133376956,-5.244240313768387,1,,2024-12-22 12:35:57+00:00,112,0,
51.7348488047719,-5.244341483339667,1,,2024-12-22 12:36:03+00:00,111,50,
51.73482323996723,-5.244349697604775,1,,2024-12-22 12:36:04+00:00,109,53,
51.73481452278793,-5.2443726640194654,1,,2024-12-22 12:36:05+00:00,110,53,
51.734794322401285,-5.244410214945674,1,,2024-12-22 12:36:07+00:00,110,53,
51.73475978896022,-5.244482466951013,1,,2024-12-22 12:36:11+00:00,110,54,
51.7347227409482,-5.244535189121962,1,,2024-12-22 12:36:14+00:00,110,108,
51.73468527384102,-5.2445964608341455,1,,2024-12-22 12:36:17+00:00,109,54,
51.734660966321826,-5.244663516059518,1,,2024-12-22 12:36:20+00:00,109,54,
51.73465174622834,-5.244699474424124,1,,2024-12-22 12:36:22+00:00,109,53,
51.7346519138664,-5.244789579883218,1,,2024-12-22 12:36:26+00:00,107,54,
51.7346656601876,-5.2448314893990755,1,,2024-12-22 12:36:28+00:00,107,54,
51.73467295244336,-5.244850013405085,1,,2024-12-22 12:36:29+00:00,104,54,
51.73468854278326,-5.24487909860909,1,,2024-12-22 12:36:31+00:00,105,53,
51.7347002774477,-5.2448865585029125,1,,2024-12-22 12:36:32+00:00,106,53,
51.73471410758793,-5.244887648150325,1,,2024-12-22 12:36:33+00:00,107,53,
51.734728775918484,-5.244889659807086,1,,2024-12-22 12:36:34+00:00,106,53,
51.734819719567895,-5.244889408349991,1,,2024-12-22 12:36:40+00:00,106,56,
51.73486481420696,-5.2448727283626795,1,,2024-12-22 12:36:43+00:00,109,54,
51.73492751084268,-5.244861077517271,1,,2024-12-22 12:36:47+00:00,107,56,
51.734943352639675,-5.244857473298907,1,,2024-12-22 12:36:48+00:00,108,0,
51.734959445893764,-5.2448526956140995,1,,2024-12-22 12:36:49+00:00,108,0,
51.73502407036722,-5.24483073502779,1,,2024-12-22 12:36:53+00:00,106,55,
51.735046869143844,-5.2448447328060865,1,,2024-12-22 12:36:56+00:00,105,54,
51.73505592159927,-5.244841547682881,1,,2024-12-22 12:36:58+00:00,105,54,
51.73508106730878,-5.2448453195393085,1,,2024-12-22 12:37:00+00:00,104,0,
51.73509456217289,-5.244840793311596,1,,2024-12-22 12:37:01+00:00,104,0,
51.73510889522731,-5.244836853817105,1,,2024-12-22 12:37:02+00:00,105,0,
51.73520151525736,-5.2448055893182755,1,,2024-12-22 12:37:08+00:00,102,55,
51.735216518864036,-5.244800811633468,1,,2024-12-22 12:37:09+00:00,102,55,
51.735232193022966,-5.24479896761477,1,,2024-12-22 12:37:10+00:00,103,55,
51.735288854688406,-5.244792262092233,1,,2024-12-22 12:37:14+00:00,106,54,
51.73535197041929,-5.244782119989395,1,,2024-12-22 12:37:18+00:00,103,54,
51.73543746583164,-5.244765775278211,1,,2024-12-22 12:37:24+00:00,102,54,
51.735481303185225,-5.2447559684515,1,,2024-12-22 12:37:27+00:00,103,54,
51.73552120104432,-5.244749262928963,1,,2024-12-22 12:37:30+00:00,102,54,
51.73553628847003,-5.244743563234806,1,,2024-12-22 12:37:31+00:00,102,54,
51.735551711171865,-5.244739539921284,1,,2024-12-22 12:37:32+00:00,102,54,
51.73560669645667,-5.244725625962019,1,,2024-12-22 12:37:35+00:00,105,113,
51.73562379553914,-5.244721099734306,1,,2024-12-22 12:37:36+00:00,104,113,
51.735638128593564,-5.244716238230467,1,,2024-12-22 12:37:37+00:00,103,113,
51.73565145581961,-5.24471540004015,1,,2024-12-22 12:37:38+00:00,104,57,
51.735695796087384,-5.244720010086894,1,,2024-12-22 12:37:41+00:00,104,54,
51.735710632056,-5.244724368676543,1,,2024-12-22 12:37:42+00:00,101,55,
51.73574742861092,-5.244737695902586,1,,2024-12-22 12:37:45+00:00,103,53,
51.73576829954982,-5.244744569063187,1,,2024-12-22 12:37:47+00:00,103,54,
51.73579931259155,-5.244753956794739,1,,2024-12-22 12:37:50+00:00,100,54,
51.735811214894056,-5.244759153574705,1,,2024-12-22 12:37:51+00:00,103,54,
51.735828733071685,-5.244767032563686,1,,2024-12-22 12:37:53+00:00,101,54,
51.735881455242634,-5.244775163009763,1,,2024-12-22 12:37:57+00:00,101,53,
51.73589478246868,-5.244774241000414,1,,2024-12-22 12:37:58+00:00,101,53,
